"query_kind","start_time","end_time","queries","p50_ms","p95_ms","p99_ms","avg_ms","sum_read_bytes","max_memory_usage_bytes"
"Select","2026-01-21 18:30:00","2026-01-21 19:00:00",583,128,527.0999999999998,1110.1199999999858,207.36020583190395,81653656075,17302368
"Select","2026-01-21 19:00:00","2026-01-21 19:30:00",982,145.5,869.5999999999981,1535.4699999999934,286.61099796334014,446195498971,67350064
"Select","2026-01-21 19:30:00","2026-01-21 20:00:00",558,121,457.44999999999993,808.5399999999961,198.2688172043011,80885455008,17546632
"Select","2026-01-21 20:00:00","2026-01-21 20:30:00",1024,222,1067.8999999999987,26011.849999999795,1520.748046875,703543431314,69583499
"Select","2026-01-21 20:30:00","2026-01-21 21:00:00",539,134,564.1999999999999,1675.2000000000003,234.66419294990723,105362958969,32543730
"Select","2026-01-21 21:00:00","2026-01-21 21:30:00",730,165.5,977.2999999999997,3393.2000000000226,431.3,510954862778,67336011
"Select","2026-01-21 21:30:00","2026-01-21 22:00:00",715,128,533.3,676.6800000000005,227.05034965034966,154957265922,22832423
"Select","2026-01-21 22:00:00","2026-01-21 22:30:00",1050,140.5,721.0999999999999,1112.55,278.8666666666667,520802343275,67628187
"Select","2026-01-21 22:30:00","2026-01-21 23:00:00",869,126,501.99999999999955,713.159999999996,208.6283084004603,157009325995,17546296
"Select","2026-01-21 23:00:00","2026-01-21 23:30:00",2256,61,596,2342.599999999962,296.33067375886526,1467851531305,67343426
"Select","2026-01-21 23:30:00","2026-01-22 00:00:00",802,115,494.94999999999993,814.5100000000014,212.97256857855362,140822047706,17642882
"Select","2026-01-22 00:00:00","2026-01-22 00:30:00",1023,127,829.1999999999998,4300.27999999995,363.2903225806452,537246512546,273916749
"Select","2026-01-22 00:30:00","2026-01-22 01:00:00",994,129,618.3499999999999,731.049999999999,243.71428571428572,385219354994,17680083
"Select","2026-01-22 01:00:00","2026-01-22 01:30:00",955,136,757.4999999999998,1267.8600000000106,282.83874345549737,510614518719,77178348
"Select","2026-01-22 01:30:00","2026-01-22 02:00:00",458,103,536.3,1327.550000000008,211.87336244541484,110402989971,17554482
"Select","2026-01-22 02:00:00","2026-01-22 02:30:00",1083,142,746.6999999999996,1147.400000000002,279.6823638042475,515370754749,68959867
"Select","2026-01-22 02:30:00","2026-01-22 03:00:00",721,102,515,1299.1999999999684,198.46463245492373,139216940409,17734907
"Select","2026-01-22 03:00:00","2026-01-22 03:30:00",989,141,721.1999999999998,1033.0000000000002,282.5227502527806,512386101962,67336235
"Select","2026-01-22 03:30:00","2026-01-22 04:00:00",551,108,574,4709,265.8475499092559,212533598989,17537305
"Select","2026-01-22 04:00:00","2026-01-22 04:30:00",753,149,823.5999999999999,2887.04000000006,374.85258964143424,518415396730,67334475
"Select","2026-01-22 04:30:00","2026-01-22 05:00:00",558,102,567.5999999999999,2504.9899999999307,232.35125448028674,189725382811,24354969
"Select","2026-01-22 05:00:00","2026-01-22 05:30:00",1190,107,667.8999999999992,1207.1599999999944,250.59159663865546,545144113113,67638091
"Select","2026-01-22 05:30:00","2026-01-22 06:00:00",673,106,585.9999999999999,2479.719999999843,261.9509658246657,240359261000,25070167
"Select","2026-01-22 06:00:00","2026-01-22 06:30:00",1091,120,671.5,1203.8999999999264,266.3437213565536,538014088835,67317083
"Select","2026-01-22 06:30:00","2026-01-22 07:00:00",583,108,641.9,991.4399999999521,233.99142367066895,227759710998,17357578
"Select","2026-01-22 07:00:00","2026-01-22 07:30:00",969,127,764.3999999999996,1144.439999999999,285.750257997936,514111708133,67371091
"Select","2026-01-22 07:30:00","2026-01-22 08:00:00",582,120,687.7999999999997,1172.949999999923,262.9295532646048,199198860652,24098822
"Select","2026-01-22 08:00:00","2026-01-22 08:30:00",872,140,1025.7999999999997,10053.889999999992,684.1422018348624,589229581460,68658385
"Select","2026-01-22 08:30:00","2026-01-22 09:00:00",482,184,27803.049999999974,79756.6,4517.896265560166,633067899940,67337771
"Select","2026-01-22 09:00:00","2026-01-22 09:30:00",584,138,814,7988.30999999997,365.94691780821915,236536998823,70369409
"Select","2026-01-22 09:30:00","2026-01-22 10:00:00",817,248,974.799999999999,14713.440000000035,859.250917992656,751181111584,415106542
"Select","2026-01-22 10:00:00","2026-01-22 10:30:00",466,138,721.75,6874.8000000000975,416.2381974248927,139807430787,70841145
"Select","2026-01-22 10:30:00","2026-01-22 11:00:00",461,390,2868,20167.599999999977,1958.047722342733,755297452826,973279754
"Select","2026-01-22 11:00:00","2026-01-22 11:30:00",355,161,849.6000000000001,4473.6399999999685,387.8929577464789,149883097228,63701389
"Select","2026-01-22 11:30:00","2026-01-22 12:00:00",382,440.5,6701.049999999997,9607.529999999999,1092.5994764397906,336688890198,130111851
"Select","2026-01-22 12:00:00","2026-01-22 12:30:00",376,141.5,736.75,6068,355.93617021276594,124177514609,23238962
"Select","2026-01-22 12:30:00","2026-01-22 13:00:00",367,329,1056.1,6085.379999999976,496.4277929155313,335847766980,73007069
"Select","2026-01-22 13:00:00","2026-01-22 13:30:00",341,149,805,5887.200000000012,900.9941348973607,175664309573,23547546
"Select","2026-01-22 13:30:00","2026-01-22 14:00:00",401,359,993,2900,478.41645885286783,332444935860,69953667
"Select","2026-01-22 14:00:00","2026-01-22 14:30:00",73,116,2044.4,3785.280000000006,401.958904109589,34939813105,70619721
"Select","2026-01-22 14:30:00","2026-01-22 15:00:00",258,242,851.8999999999999,2372.940000000004,361.08527131782944,287738816524,69910099
"Select","2026-01-22 15:00:00","2026-01-22 15:30:00",102,96.5,1508.6999999999955,2038.6199999999992,269.5098039215686,28882099702,17549668
"Select","2026-01-22 15:30:00","2026-01-22 16:00:00",265,239,879.9999999999997,1541.0400000000002,340.6075471698113,294753467089,68539859
"Select","2026-01-22 16:00:00","2026-01-22 16:30:00",67,105,1240.3,4009.2400000000107,330.46268656716416,27575612085,17738992
"Select","2026-01-22 16:30:00","2026-01-22 17:00:00",244,236,866.9499999999998,1588.2499999999973,347.2909836065574,284156386117,70858076
"Select","2026-01-22 17:00:00","2026-01-22 17:30:00",61,103,843,3546.399999999994,303.8032786885246,25321801940,17675215
"Select","2026-01-22 17:30:00","2026-01-22 18:00:00",241,228,823,1132.5999999999995,329.08298755186723,276410666887,72239899
"Select","2026-01-22 18:00:00","2026-01-22 18:30:00",102,227,394.6499999999997,634.1099999999996,235.3921568627451,20091889565,17719331
"Select","2026-01-22 18:30:00","2026-01-22 19:00:00",244,223.5,762.5,870.1099999999999,298.61475409836066,272832324220,67317579
"Select","2026-01-22 19:00:00","2026-01-22 19:30:00",60,95.5,478.34999999999985,2427.379999999984,211.36666666666667,18611981643,17734408
"Select","2026-01-22 19:30:00","2026-01-22 20:00:00",258,226,779.0499999999994,878.6000000000001,309.2984496124031,289620779664,67311758
"Select","2026-01-22 20:00:00","2026-01-22 20:30:00",122,88,334.2499999999996,2387.589999999983,166.95081967213116,38886218076,17669536
"Select","2026-01-22 20:30:00","2026-01-22 21:00:00",313,216,724.9999999999998,872.1999999999999,268.7188498402556,322783709371,70064547
"Select","2026-01-22 21:00:00","2026-01-22 21:30:00",63,97,405.7999999999999,2097.5000000000105,188.76190476190476,17035766476,17347274
"Select","2026-01-22 21:30:00","2026-01-22 22:00:00",240,221.5,759.1999999999996,879.0999999999998,300.92083333333335,270526471207,67313238
"Select","2026-01-22 22:00:00","2026-01-22 22:30:00",60,104.5,402.5499999999996,2198.8499999999867,200.91666666666666,16446103221,17748282
"Select","2026-01-22 22:30:00","2026-01-22 23:00:00",239,226,783.5,883.7400000000001,303.255230125523,269970578151,67309687
"Select","2026-01-22 23:00:00","2026-01-22 23:30:00",1424,30,81,192.8499999999999,210.6551966292135,1023473092376,30085853
"Select","2026-01-22 23:30:00","2026-01-23 00:00:00",240,231,946.8499999999998,2464.6399999999994,353.02916666666664,269291654866,70240742
"Select","2026-01-23 00:00:00","2026-01-23 00:30:00",65,98,1567.5999999999963,5895.999999999996,410.12307692307695,21172045867,70229663
"Select","2026-01-23 00:30:00","2026-01-23 01:00:00",239,221,799,925.2400000000002,305.6234309623431,272595410204,67333115
"Select","2026-01-23 01:00:00","2026-01-23 01:30:00",191,11,173.5,493.89999999999986,66.18848167539267,14774123927,17756452
"Select","2026-01-23 01:30:00","2026-01-23 02:00:00",294,215.5,744.4499999999998,863.2099999999999,247.1326530612245,272170275660,67957867
"Select","2026-01-23 02:00:00","2026-01-23 02:30:00",60,94.5,326.0499999999995,1910.8199999999888,178.55,14138916666,17332892
"Select","2026-01-23 02:30:00","2026-01-23 03:00:00",240,220,780.1999999999999,904.2099999999991,304.17083333333335,271585416393,67316201
"Select","2026-01-23 03:00:00","2026-01-23 03:30:00",67,95,350.79999999999984,1571.2000000000107,158.59701492537314,13609004813,17731445
"Select","2026-01-23 03:30:00","2026-01-23 04:00:00",243,230,795.7999999999997,978.4399999999997,305.5884773662551,281039102922,67334859
"Select","2026-01-23 04:00:00","2026-01-23 04:30:00",60,97.5,312.29999999999944,1694.8599999999904,170.96666666666667,13153745246,17470674
"Select","2026-01-23 04:30:00","2026-01-23 05:00:00",155,221,820.3,857.9800000000001,335.94193548387096,270612489783,67312865
"Select","2026-01-23 05:00:00","2026-01-23 05:30:00",145,220,309.1999999999997,509.36,217.3448275862069,12693265532,67309675
"Select","2026-01-23 05:30:00","2026-01-23 06:00:00",60,93,315.0499999999994,1671.2599999999907,167.31666666666666,12358779213,17739216
"Select","2026-01-23 06:00:00","2026-01-23 06:30:00",240,223,747.0499999999993,963.9799999999983,296.74583333333334,269779111879,67955227
"Select","2026-01-23 06:30:00","2026-01-23 07:00:00",60,94.5,312.84999999999945,1551.0099999999914,167.48333333333332,11868609817,17747755
"Select","2026-01-23 07:00:00","2026-01-23 07:30:00",240,223,764.15,896.2299999999993,295.7916666666667,269078252825,74940371
"Select","2026-01-23 07:30:00","2026-01-23 08:00:00",59,97,325.099999999999,1524.180000000004,163.40677966101694,10976365618,17333644
"Select","2026-01-23 08:00:00","2026-01-23 08:30:00",241,223,749,934.5999999999999,295.4190871369295,268311137050,67321234
"Select","2026-01-23 08:30:00","2026-01-23 09:00:00",180,73.5,472.09999999999957,1322.6200000000008,145.31666666666666,118662022676,70909659
"Select","2026-01-23 09:00:00","2026-01-23 09:30:00",296,218,709.75,841.0500000000006,250.70945945945945,270867904722,71354420
"Select","2026-01-23 09:30:00","2026-01-23 10:00:00",99,75,380.2,537.8199999999929,113.22222222222223,10194447943,17738536
"Select","2026-01-23 10:00:00","2026-01-23 10:30:00",240,223,742.7499999999994,881.2699999999999,294.40416666666664,265836957634,67323541
"Select","2026-01-23 10:30:00","2026-01-23 11:00:00",60,90.5,360.74999999999955,1083.8199999999952,150.26666666666668,7497106032,17677608
"Select","2026-01-23 11:00:00","2026-01-23 11:30:00",243,224,766.8999999999997,896.3799999999998,291.4238683127572,264626376619,70915363
"Select","2026-01-23 11:30:00","2026-01-23 12:00:00",164,319,530.8499999999999,733.7500000000003,277.0182926829268,7448274846,69157035
"Select","2026-01-23 12:00:00","2026-01-23 12:30:00",558,366.5,970,1353.86,425.14516129032256,269348414086,67346254
"Select","2026-01-23 12:30:00","2026-01-23 13:00:00",90,189.5,780.0499999999995,1091.4299999999994,272.4222222222222,6285779915,39143623
"Select","2026-01-23 13:00:00","2026-01-23 13:30:00",292,392.5,1173.7,1565.9499999999962,646.9760273972603,320832219417,67341387
"Select","2026-01-23 13:30:00","2026-01-23 14:00:00",196,327.5,590,701.7000000000008,300.17857142857144,10847885784,20165125
"Select","2026-01-23 14:00:00","2026-01-23 14:30:00",348,358.5,1065.1999999999998,2946.989999999938,610.0747126436781,433424224077,67342281
"Select","2026-01-23 14:30:00","2026-01-23 15:00:00",106,235.5,1276.5,2709.950000000003,332.39622641509436,9118374644,96178578
"Select","2026-01-23 15:00:00","2026-01-23 15:30:00",402,320.5,888.9999999999998,1160.9,356.7910447761194,291147678006,70459417
"Select","2026-01-23 15:30:00","2026-01-23 16:00:00",203,195,425.29999999999984,940.7599999999993,276.7487684729064,22968762622,50256871
"Select","2026-01-23 16:00:00","2026-01-23 16:30:00",325,284,877.4000000000003,1056.9999999999998,327.5723076923077,267232902769,67333123
"Select","2026-01-23 16:30:00","2026-01-23 17:00:00",122,163.5,417.94999999999953,618.4599999999994,194.94262295081967,7949997248,31009993
"Select","2026-01-23 17:00:00","2026-01-23 17:30:00",346,271.5,866.25,1145.5000000000014,315.3005780346821,270654306052,88265701
"Select","2026-01-23 17:30:00","2026-01-23 18:00:00",115,116,563.0999999999999,974.1999999999999,150.96521739130435,3901818150,62629474
"Select","2026-01-23 18:00:00","2026-01-23 18:30:00",316,285,864.25,1044.65,327.89240506329116,267130129713,67332669
"Select","2026-01-23 18:30:00","2026-01-23 19:00:00",114,124,497.09999999999957,900.1700000000013,171.05263157894737,6880010556,51109241
"Select","2026-01-23 19:00:00","2026-01-23 19:30:00",297,279,843.4000000000001,1033.4800000000002,320.22222222222223,265116797572,70258252
"Select","2026-01-23 19:30:00","2026-01-23 20:00:00",122,130,449.79999999999995,724.2999999999986,176.69672131147541,7228601960,35473978
"Select","2026-01-23 20:00:00","2026-01-23 20:30:00",297,276,841.5999999999999,987.960000000001,323.5286195286195,264640254345,75951931
"Select","2026-01-23 20:30:00","2026-01-23 21:00:00",177,151,398.7999999999999,557.4000000000005,190.12994350282486,9191002732,18224152
"Select","2026-01-23 21:00:00","2026-01-23 21:30:00",357,287,839.9999999999998,980.32,325.0644257703081,270789965708,67325803
"Select","2026-01-23 21:30:00","2026-01-23 22:00:00",134,128,511.14999999999975,2793.159999999982,473.6119402985075,62335557967,29900677
"Select","2026-01-23 22:00:00","2026-01-23 22:30:00",343,254,828.8,1230.3799999999983,477.6413994169096,267563820091,67902089
"Select","2026-01-23 22:30:00","2026-01-23 23:00:00",179,99,374,546.3599999999999,134.731843575419,10362361535,19803778
"Select","2026-01-23 23:00:00","2026-01-23 23:30:00",1544,39,324.5499999999997,863.3899999999983,173.27784974093265,739848068156,67627843
"Select","2026-01-23 23:30:00","2026-01-24 00:00:00",136,100,421,589.0500000000004,135.63235294117646,7641140412,20188506
"Select","2026-01-24 00:00:00","2026-01-24 00:30:00",397,282,822.8,2083.9200000001442,480.0302267002519,287075038158,461485156
"Select","2026-01-24 00:30:00","2026-01-24 01:00:00",126,119,413.75,591.25,161.5793650793651,8214319496,25564088
"Select","2026-01-24 01:00:00","2026-01-24 01:30:00",478,186,742.15,920.0700000000002,220.14016736401675,271434947814,67919808
"Select","2026-01-24 01:30:00","2026-01-24 02:00:00",184,45.5,356.04999999999995,578.5699999999997,111.43478260869566,7649311957,17731647
"Select","2026-01-24 02:00:00","2026-01-24 02:30:00",293,249,805.1999999999998,900.0799999999999,303.56996587030716,270355403981,73234283
"Select","2026-01-24 02:30:00","2026-01-24 03:00:00",129,101,439.19999999999993,543.48,140.41860465116278,7956647686,27833421
"Select","2026-01-24 03:00:00","2026-01-24 03:30:00",235,220,855.3,946.8599999999999,284.5276595744681,270825771592,67314231
"Select","2026-01-24 03:30:00","2026-01-24 04:00:00",201,227,370,548,200.3781094527363,15967445067,67302923
"Select","2026-01-24 04:00:00","2026-01-24 04:30:00",132,106,431.29999999999984,521.73,159.40151515151516,8132516725,21722319
"Select","2026-01-24 04:30:00","2026-01-24 05:00:00",278,251,809.5999999999999,921.9000000000005,297.25539568345323,268652776262,67653547
"Select","2026-01-24 05:00:00","2026-01-24 05:30:00",139,91,393.9999999999999,527.48,134.0935251798561,8227008253,23819257
"Select","2026-01-24 05:30:00","2026-01-24 06:00:00",359,221,776.3999999999999,910.9200000000004,251.1782729805014,271101716081,67312633
"Select","2026-01-24 06:00:00","2026-01-24 06:30:00",139,116,406.1999999999998,581.3600000000001,164.5107913669065,8487158963,21452241
"Select","2026-01-24 06:30:00","2026-01-24 07:00:00",277,240,787.1999999999999,1013.2400000000002,295.6859205776173,269001325814,67317226
"Select","2026-01-24 07:00:00","2026-01-24 07:30:00",124,133,467.09999999999997,592.25,190.01612903225808,11817042365,17723811
"Select","2026-01-24 07:30:00","2026-01-24 08:00:00",303,247,828.699999999999,962.7800000000002,301.8646864686469,275883621117,67315813
"Select","2026-01-24 08:00:00","2026-01-24 08:30:00",119,152,502.6999999999998,892.7399999999986,213.21008403361344,12588923052,46266419
"Select","2026-01-24 08:30:00","2026-01-24 09:00:00",269,268,854.5999999999999,927.4799999999998,332.24163568773236,273120351930,67337675
"Select","2026-01-24 09:00:00","2026-01-24 09:30:00",110,120,504.5999999999999,564.73,172.02727272727273,11939120281,17716165
"Select","2026-01-24 09:30:00","2026-01-24 10:00:00",276,260,877.5,1124.75,335.1304347826087,273875078121,72905019
"Select","2026-01-24 10:00:00","2026-01-24 10:30:00",85,126,586.3999999999999,1626.1999999999953,228,12744803561,89316063
"Select","2026-01-24 10:30:00","2026-01-24 11:00:00",314,277,807.6999999999998,963.48,330.55732484076435,277559927605,69629070
"Select","2026-01-24 11:00:00","2026-01-24 11:30:00",105,134,530.6,1340.159999999997,213.64761904761906,12114667891,63897722
"Select","2026-01-24 11:30:00","2026-01-24 12:00:00",274,263.5,872.0499999999998,1029.1099999999983,340.23722627737226,273785233785,67951179
"Select","2026-01-24 12:00:00","2026-01-24 12:30:00",106,152.5,508.75,1006.6000000000003,230.17924528301887,11493012224,62388954
"Select","2026-01-24 12:30:00","2026-01-24 13:00:00",285,264,861.2000000000002,1058.2400000000034,330.29473684210524,273559023347,83535574
"Select","2026-01-24 13:00:00","2026-01-24 13:30:00",119,153,439.69999999999925,1044.5399999999995,231.9747899159664,11817516034,60482872
"Select","2026-01-24 13:30:00","2026-01-24 14:00:00",276,281.5,822.5,963.25,345.2826086956522,272890209316,67325291
"Select","2026-01-24 14:00:00","2026-01-24 14:30:00",181,290,422,726.3999999999926,275.2651933701657,13274553400,63808670
"Select","2026-01-24 14:30:00","2026-01-24 15:00:00",284,294,837.8499999999992,914.5100000000016,351.92957746478874,273837974993,67342300
"Select","2026-01-24 15:00:00","2026-01-24 15:30:00",164,169,416.55,867.4600000000039,222.7560975609756,13404269892,67080714
"Select","2026-01-24 15:30:00","2026-01-24 16:00:00",354,285.5,847.4999999999997,1026.8199999999997,344.58474576271186,286547043882,67333275
"Select","2026-01-24 16:00:00","2026-01-24 16:30:00",252,300,441.34999999999997,561.98,299.68650793650795,17111371431,53229809
"Select","2026-01-24 16:30:00","2026-01-24 17:00:00",291,280,875,1084.9000000000005,357.64261168384877,275289476878,67334235
"Select","2026-01-24 17:00:00","2026-01-24 17:30:00",177,298,404.99999999999994,1128.2400000000061,283.7118644067797,13873129832,63587077
"Select","2026-01-24 17:30:00","2026-01-24 18:00:00",343,281,819.8999999999997,1111.5399999999997,325.83090379008746,276525196371,67314873
"Select","2026-01-24 18:00:00","2026-01-24 18:30:00",128,130.5,447.1499999999997,1065.65,193.25,12913244421,60760313
"Select","2026-01-24 18:30:00","2026-01-24 19:00:00",280,284,913.4000000000001,1075.4799999999982,342.225,273107174045,67319243
"Select","2026-01-24 19:00:00","2026-01-24 19:30:00",98,160,469.6999999999998,1329.1900000000014,230.41836734693877,11364354117,61666148
"Select","2026-01-24 19:30:00","2026-01-24 20:00:00",288,265.5,821.5999999999999,1077.04,327.71875,272922589990,67323246
"Select","2026-01-24 20:00:00","2026-01-24 20:30:00",113,155,411.3999999999998,1077.4399999999973,215.24778761061947,10869529260,59783768
"Select","2026-01-24 20:30:00","2026-01-24 21:00:00",283,263,847.4999999999997,1006.4800000000002,327.7985865724382,272700535581,67324187
"Select","2026-01-24 21:00:00","2026-01-24 21:30:00",109,178,398,1759.760000000002,247.76146788990826,11338936427,102288366
"Select","2026-01-24 21:30:00","2026-01-24 22:00:00",289,273,819.1999999999996,1013.4800000000002,340.5051903114187,273118240671,67323699
"Select","2026-01-24 22:00:00","2026-01-24 22:30:00",117,261,393.59999999999985,973.0800000000017,243.72649572649573,10882302939,58957632
"Select","2026-01-24 22:30:00","2026-01-24 23:00:00",267,256,807.8999999999999,950.6999999999999,323.7677902621723,271904102558,67312805
"Select","2026-01-24 23:00:00","2026-01-24 23:30:00",1346,35,129,348.2499999999993,208.8298662704309,739015923710,59582167
"Select","2026-01-24 23:30:00","2026-01-25 00:00:00",274,260.5,829.7499999999998,927.0799999999999,325.76277372262774,272673989367,69331219
"Select","2026-01-25 00:00:00","2026-01-25 00:30:00",220,291,401.05,10199.619999999999,508.7,27367138469,300271874
"Select","2026-01-25 00:30:00","2026-01-25 01:00:00",266,245,793.25,942.2000000000003,317.53007518796994,276006823119,67625611
"Select","2026-01-25 01:00:00","2026-01-25 01:30:00",237,21,334,512.1999999999999,106.27004219409282,10578835370,76803762
"Select","2026-01-25 01:30:00","2026-01-25 02:00:00",305,225,749.8000000000002,897.3199999999997,258.3081967213115,274893057835,113340166
"Select","2026-01-25 02:00:00","2026-01-25 02:30:00",70,107.5,511.44999999999993,1747.360000000002,168.9857142857143,9165936145,83343282
"Select","2026-01-25 02:30:00","2026-01-25 03:00:00",186,248.5,849.5,1030.7500000000002,342.98924731182797,275671370271,67313920
"Select","2026-01-25 03:00:00","2026-01-25 03:30:00",177,226,348.79999999999995,630.240000000005,209.66101694915255,9832471846,67302683
"Select","2026-01-25 03:30:00","2026-01-25 04:00:00",85,120,686.7999999999994,1644.3199999999977,200.71764705882353,19499578695,60084423
"Select","2026-01-25 04:00:00","2026-01-25 04:30:00",260,245.5,838.4499999999998,1021.7600000000034,323.25384615384615,276001117062,112109671
"Select","2026-01-25 04:30:00","2026-01-25 05:00:00",72,118.5,473.45000000000005,1063.7900000000122,175.27777777777777,9805755491,17719433
"Select","2026-01-25 05:00:00","2026-01-25 05:30:00",256,236,832,909.25,313.0078125,275486337519,67334411
"Select","2026-01-25 05:30:00","2026-01-25 06:00:00",88,138,389.44999999999936,701.9199999999933,184.22727272727272,9654588831,17713701
"Select","2026-01-25 06:00:00","2026-01-25 06:30:00",286,270,813.25,1053.4999999999966,338.44055944055947,276171460675,199715492
"Select","2026-01-25 06:30:00","2026-01-25 07:00:00",79,121,536.0999999999999,1118.1999999999987,174.46835443037975,9710209032,78747565
"Select","2026-01-25 07:00:00","2026-01-25 07:30:00",311,261,811.5,912.1999999999998,319.5755627009646,277047067983,67923100
"Select","2026-01-25 07:30:00","2026-01-25 08:00:00",137,144,479.99999999999966,1038.5199999999986,218.61313868613138,10654907059,60912261
"Select","2026-01-25 08:00:00","2026-01-25 08:30:00",297,261,801.3999999999999,967.8000000000009,343.81481481481484,275448592315,121704004
"Select","2026-01-25 08:30:00","2026-01-25 09:00:00",89,133,444.5999999999999,2218.7600000000034,206.80898876404495,7516431970,209597770
"Select","2026-01-25 09:00:00","2026-01-25 09:30:00",285,262,840.4000000000001,1194.240000000001,326.9298245614035,273760925564,80816632
"Select","2026-01-25 09:30:00","2026-01-25 10:00:00",160,166,450.2999999999996,1159.4299999999994,224.1625,10614516921,62216582
"Select","2026-01-25 10:00:00","2026-01-25 10:30:00",295,259,875.8000000000001,1022.9800000000005,315.8847457627119,273084542490,70303252
"Select","2026-01-25 10:30:00","2026-01-25 11:00:00",108,118,510.5499999999996,628.16,141.8148148148148,6888249077,29209823
"Select","2026-01-25 11:00:00","2026-01-25 11:30:00",291,261,846,1022.9000000000036,317.0343642611684,272796860994,67957157
"Select","2026-01-25 11:30:00","2026-01-25 12:00:00",118,108.5,390.94999999999993,922.5699999999994,141.38135593220338,7632196314,47156778
"Select","2026-01-25 12:00:00","2026-01-25 12:30:00",310,270.5,809.1500000000003,1005,317.4129032258065,273336494518,99874889
"Select","2026-01-25 12:30:00","2026-01-25 13:00:00",136,133,479.75,2524.6500000000087,1346.0882352941176,63663773692,58512595
"Select","2026-01-25 13:00:00","2026-01-25 13:30:00",330,254.5,823.4000000000003,1082.7499999999995,409.26969696969695,275267039200,68934699
"Select","2026-01-25 13:30:00","2026-01-25 14:00:00",142,138,432,1471.7800000000025,209.4788732394366,63803310941,57709033
"Select","2026-01-25 14:00:00","2026-01-25 14:30:00",292,261,836.7499999999998,923.5299999999971,308.208904109589,273360091591,67318163
"Select","2026-01-25 14:30:00","2026-01-25 15:00:00",126,126.5,433.5,561.5,163.75396825396825,7227512259,17716627
"Select","2026-01-25 15:00:00","2026-01-25 15:30:00",346,282.5,845.75,1149.700000000002,331.6849710982659,274172319217,68984763
"Select","2026-01-25 15:30:00","2026-01-25 16:00:00",143,275,444.7,1339.0800000000065,264.7412587412587,18745409000,55940701
"Select","2026-01-25 16:00:00","2026-01-25 16:30:00",290,273.5,797.5000000000001,998.7100000000022,333.0793103448276,273664190666,67316621
"Select","2026-01-25 16:30:00","2026-01-25 17:00:00",96,141.5,407,1098.0999999999965,189.39583333333334,6974687158,58609560
"Select","2026-01-25 17:00:00","2026-01-25 17:30:00",318,271,841,991.0499999999994,329.7327044025157,274527541744,72250803
"Select","2026-01-25 17:30:00","2026-01-25 18:00:00",134,184,468.1499999999999,992.9299999999928,241.3955223880597,9978148237,59061194
"Select","2026-01-25 18:00:00","2026-01-25 18:30:00",289,277,816.3999999999996,1013.24,341.5951557093426,273300641328,72605283
"Select","2026-01-25 18:30:00","2026-01-25 19:00:00",75,150,461.59999999999974,1587.0800000000113,236.16,6611707276,44200690
"Select","2026-01-25 19:00:00","2026-01-25 19:30:00",311,273,831,1069.3999999999987,324.94533762057875,274481135973,67325579
"Select","2026-01-25 19:30:00","2026-01-25 20:00:00",82,137,434.8,768.559999999997,176.2439024390244,6337848004,17722288
"Select","2026-01-25 20:00:00","2026-01-25 20:30:00",290,278,829.95,999.4100000000004,336.33103448275864,273822036598,67325467
"Select","2026-01-25 20:30:00","2026-01-25 21:00:00",198,285,390.15,541.9000000000005,264.5959595959596,9583089032,56270838
"Select","2026-01-25 21:00:00","2026-01-25 21:30:00",279,260,829.1,986.179999999998,321.5698924731183,272716917683,82944972
"Select","2026-01-25 21:30:00","2026-01-25 22:00:00",169,283,399.79999999999995,646.0799999999979,251.69230769230768,10306686771,47940861
"Select","2026-01-25 22:00:00","2026-01-25 22:30:00",315,278,770.6000000000001,911.7400000000001,323.1746031746032,273854257608,67315464
"Select","2026-01-25 22:30:00","2026-01-25 23:00:00",89,132,381.39999999999986,691.6400000000053,180.2134831460674,6713705196,17721944
"Select","2026-01-25 23:00:00","2026-01-25 23:30:00",1505,38,309.5999999999999,830.9200000000001,206.7794019933555,961149758928,67328539
"Select","2026-01-25 23:30:00","2026-01-26 00:00:00",101,147,368,510,208.25742574257427,7316143801,17714507
"Select","2026-01-26 00:00:00","2026-01-26 00:30:00",402,274,788,1752.6300000000067,416.95522388059703,283008903210,415897476
"Select","2026-01-26 00:30:00","2026-01-26 01:00:00",101,138,431,543,201.8910891089109,7370748450,21273060
"Select","2026-01-26 01:00:00","2026-01-26 01:30:00",441,218,725,911.6000000000005,218.51927437641723,277390758663,67333436
"Select","2026-01-26 01:30:00","2026-01-26 02:00:00",159,104,349.8999999999999,553.5199999999987,141.79245283018867,6842574950,17722232
"Select","2026-01-26 02:00:00","2026-01-26 02:30:00",261,255,793,943.3999999999995,311.0344827586207,276409771405,71846987
"Select","2026-01-26 02:30:00","2026-01-26 03:00:00",133,234,384,572.7200000000009,219.71428571428572,6983712618,67303723
"Select","2026-01-26 03:00:00","2026-01-26 03:30:00",79,114,378.299999999999,801.3599999999988,153.36708860759492,6027418431,28913182
"Select","2026-01-26 03:30:00","2026-01-26 04:00:00",277,243,816.4,917.96,304.87364620938627,284633916430,67319915
"Select","2026-01-26 04:00:00","2026-01-26 04:30:00",80,119.5,510.2499999999999,1359.9599999999969,193.4875,6383843237,32313297
"Select","2026-01-26 04:30:00","2026-01-26 05:00:00",260,243,816.1999999999999,906.2500000000007,309.1730769230769,275878836795,67311973
